FBgn0031613	FBgn0038551
FBgn0031613	FBgn0034217
FBgn0031613	FBgn0035829
FBgn0031613	FBgn0263829
FBgn0031613	FBgn0278604
FBgn0037100	FBgn0039722
FBgn0032291	FBgn0035397
FBgn0032291	FBgn0040465
FBgn0283427	FBgn0284436
FBgn0283427	FBgn0283427
FBgn0003660	FBgn0013343
FBgn0003660	FBgn0260856
FBgn0003660	FBgn0016701
FBgn0003660	FBgn0037766
FBgn0003660	FBgn0260862
FBgn0003660	FBgn0061198
FBgn0003660	FBgn0015477
FBgn0003660	FBgn0037084
FBgn0003660	FBgn0037383
FBgn0003660	FBgn0259211
FBgn0003660	FBgn0011708
FBgn0003660	FBgn0037150
FBgn0003660	FBgn0086442
FBgn0003660	FBgn0267849
FBgn0003660	FBgn0260855
FBgn0003660	FBgn0250791
FBgn0003660	FBgn0264978
FBgn0003660	FBgn0024980
FBgn0003660	FBgn0044871
FBgn0003660	FBgn0286748
FBgn0003660	FBgn0036341
FBgn0003660	FBgn0033205
FBgn0003660	FBgn0031106
FBgn0003660	FBgn0004363
FBgn0003660	FBgn0035444
FBgn0003660	FBgn0028552
FBgn0003660	FBgn0288229
FBgn0003660	FBgn0034398
FBgn0003660	FBgn0260857
FBgn0003660	FBgn0036929
FBgn0003660	FBgn0034913
FBgn0003660	FBgn0264078
FBgn0003660	FBgn0267795
FBgn0003660	FBgn0264816
FBgn0003660	FBgn0032006
FBgn0003660	FBgn0287864
FBgn0003660	FBgn0039427
FBgn0003660	FBgn0040777
FBgn0003660	FBgn0266186
FBgn0003660	FBgn0035236
FBgn0003660	FBgn0266720
FBgn0003660	FBgn0011288
FBgn0003660	FBgn0016794
FBgn0003660	FBgn0035965
FBgn0003660	FBgn0036643
FBgn0003660	FBgn0014163
FBgn0003660	FBgn0014388
FBgn0003660	FBgn0016119
FBgn0003660	FBgn0260858
FBgn0010612	FBgn0016120
FBgn0010612	FBgn0038224
FBgn0010612	FBgn0014391
FBgn0010612	FBgn0016691
FBgn0010612	FBgn0011211
FBgn0010612	FBgn0016119
FBgn0010612	FBgn0028342
FBgn0010612	FBgn0019644
FBgn0010612	FBgn0035032
FBgn0010612	FBgn0032704
FBgn0010612	FBgn0040285
FBgn0010612	FBgn0037114
FBgn0010612	FBgn0039303
FBgn0032652	FBgn0035510
FBgn0026378	FBgn0031882
FBgn0026378	FBgn0037293
FBgn0026378	FBgn0027296
FBgn0026592	FBgn0037930
FBgn0000591	FBgn0267821
FBgn0000591	FBgn0052219
FBgn0000591	FBgn0001139
FBgn0000591	FBgn0010109
FBgn0000591	FBgn0015239
FBgn0000591	FBgn0002735
FBgn0000591	FBgn0014018
FBgn0000591	FBgn0031979
FBgn0000591	FBgn0283468
FBgn0000591	FBgn0015791
FBgn0000591	FBgn0001168
FBgn0000591	FBgn0003889
FBgn0000591	FBgn0002734
FBgn0000591	FBgn0287768
FBgn0000591	FBgn0033555
FBgn0000591	FBgn0002631
FBgn0000591	FBgn0015795
FBgn0000591	FBgn0051955
FBgn0000591	FBgn0020496
FBgn0000591	FBgn0001319
FBgn0000591	FBgn0002633
FBgn0000591	FBgn0037384
FBgn0000591	FBgn0002733
FBgn0000591	FBgn0264492
FBgn0000591	FBgn0000591
FBgn0000591	FBgn0039860
FBgn0000591	FBgn0010433
FBgn0000591	FBgn0000640
FBgn0015268	FBgn0031377
FBgn0015268	FBgn0061198
FBgn0015268	FBgn0263979
FBgn0015268	FBgn0016687
FBgn0015268	FBgn0032016
FBgn0015268	FBgn0016662
FBgn0015268	FBgn0015805
FBgn0015268	FBgn0022764
FBgn0015268	FBgn0031759
FBgn0015268	FBgn0031006
FBgn0015268	FBgn0260987
FBgn0015268	FBgn0026317
FBgn0015268	FBgn0027378
FBgn0015268	FBgn0020616
FBgn0015268	FBgn0041191
FBgn0015268	FBgn0026427
FBgn0015268	FBgn0029861
FBgn0015268	FBgn0086915
FBgn0015268	FBgn0016070
FBgn0015268	FBgn0266411
FBgn0015268	FBgn0024291
FBgn0015268	FBgn0015615
FBgn0015268	FBgn0040283
FBgn0015268	FBgn0032475
FBgn0032864	FBgn0034312
FBgn0013272	FBgn0262866
FBgn0013272	FBgn0026379
FBgn0033669	FBgn0036818
FBgn0033669	FBgn0261394
FBgn0033669	FBgn0263121
FBgn0033669	FBgn0035251
FBgn0033669	FBgn0033669
FBgn0033669	FBgn0038166
FBgn0033669	FBgn0035461
FBgn0028992	FBgn0261399
FBgn0028992	FBgn0031772
FBgn0028992	FBgn0034104
FBgn0030341	FBgn0261064
FBgn0030341	FBgn0031942
FBgn0030341	FBgn0035281
FBgn0030341	FBgn0033367
FBgn0030341	FBgn0085234
FBgn0030082	FBgn0031057
FBgn0030082	FBgn0086908
FBgn0030082	FBgn0287768
FBgn0030082	FBgn0263755
FBgn0030082	FBgn0032475
FBgn0030082	FBgn0030082
FBgn0030082	FBgn0040372
FBgn0030082	FBgn0039019
FBgn0030082	FBgn0039602
FBgn0030082	FBgn0263240
FBgn0030082	FBgn0037874
FBgn0030082	FBgn0051612
FBgn0030082	FBgn0033998
FBgn0031256	FBgn0266411
FBgn0031256	FBgn0264307
FBgn0001198	FBgn0040078
FBgn0001198	FBgn0016685
FBgn0001198	FBgn0039735
FBgn0001198	FBgn0283472
FBgn0001198	FBgn0034259
FBgn0001198	FBgn0003042
FBgn0001198	FBgn0001199
FBgn0001198	FBgn0030366
FBgn0001198	FBgn0026080
FBgn0001198	FBgn0013269
FBgn0001198	FBgn0015268
FBgn0001198	FBgn0262699
FBgn0001198	FBgn0027620
FBgn0001198	FBgn0260936
FBgn0001198	FBgn0029856
FBgn0001198	FBgn0040477
FBgn0001198	FBgn0033457
FBgn0001198	FBgn0026533
FBgn0001198	FBgn0001198
FBgn0001198	FBgn0001200
FBgn0001198	FBgn0259682
FBgn0005649	FBgn0265186
FBgn0005649	FBgn0262432
FBgn0005649	FBgn0085391
FBgn0005649	FBgn0034970
FBgn0036848	FBgn0036848
FBgn0024248	FBgn0086442
FBgn0024248	FBgn0036929
FBgn0024248	FBgn0035753
FBgn0024248	FBgn0264078
FBgn0024248	FBgn0036365
FBgn0024248	FBgn0035715
FBgn0024248	FBgn0261597
FBgn0024248	FBgn0260439
FBgn0024248	FBgn0283499
FBgn0024248	FBgn0262114
FBgn0024248	FBgn0283469
FBgn0024248	FBgn0086710
FBgn0024248	FBgn0029897
FBgn0024248	FBgn0024754
FBgn0024248	FBgn0036740
FBgn0024248	FBgn0028717
FBgn0031881	FBgn0034475
FBgn0036690	FBgn0283499
FBgn0036690	FBgn0039296
FBgn0036690	FBgn0039637
FBgn0036690	FBgn0264975
FBgn0036690	FBgn0039354
FBgn0036690	FBgn0286785
FBgn0063492	FBgn0063495
FBgn0063492	FBgn0289994
FBgn0063492	FBgn0063493
FBgn0250796	FBgn0259246
FBgn0030061	FBgn0030720
FBgn0030061	FBgn0031006
FBgn0030061	FBgn0038197
FBgn0031822	FBgn0040534
FBgn0002593	FBgn0026372
FBgn0002593	FBgn0024733
FBgn0002593	FBgn0027494
FBgn0002593	FBgn0061471
FBgn0002593	FBgn0039300
FBgn0002593	FBgn0034743
FBgn0002593	FBgn0034138
FBgn0002593	FBgn0013325
FBgn0002593	FBgn0261608
FBgn0002593	FBgn0029785
FBgn0002593	FBgn0285948
FBgn0002593	FBgn0011272
FBgn0002593	FBgn0028697
FBgn0002593	FBgn0020618
FBgn0002593	FBgn0015756
FBgn0002593	FBgn0005593
FBgn0002593	FBgn0064225
FBgn0002593	FBgn0066084
FBgn0002593	FBgn0262656
FBgn0002593	FBgn0011284
FBgn0002593	FBgn0005198
FBgn0002593	FBgn0038197
FBgn0002593	FBgn0086472
FBgn0002593	FBgn0034968
FBgn0002593	FBgn0032518
FBgn0002593	FBgn0032987
FBgn0002593	FBgn0037328
FBgn0002593	FBgn0030616
FBgn0002593	FBgn0262866
FBgn0002593	FBgn0010198
FBgn0002593	FBgn0026317
FBgn0002593	FBgn0005533
FBgn0002593	FBgn0034296
FBgn0002593	FBgn0014026
FBgn0002593	FBgn0285950
FBgn0002593	FBgn0004867
FBgn0002593	FBgn0038834
FBgn0002593	FBgn0016726
FBgn0002593	FBgn0030136
FBgn0002593	FBgn0010265
FBgn0002593	FBgn0010409
FBgn0002593	FBgn0086710
FBgn0002593	FBgn0039359
FBgn0002593	FBgn0015288
FBgn0002593	FBgn0003942
FBgn0002593	FBgn0010411
FBgn0002593	FBgn0040007
FBgn0002593	FBgn0261592
FBgn0002593	FBgn0266411
FBgn0002593	FBgn0020910
FBgn0002593	FBgn0261597
FBgn0002593	FBgn0004403
FBgn0002593	FBgn0017579
FBgn0002593	FBgn0035422
FBgn0002593	FBgn0010408
FBgn0002593	FBgn0015279
FBgn0002593	FBgn0035753
FBgn0002593	FBgn0010412
FBgn0002593	FBgn0031980
FBgn0002593	FBgn0029897
FBgn0002593	FBgn0031006
FBgn0002593	FBgn0002622
FBgn0002593	FBgn0017545
FBgn0002593	FBgn0261602
FBgn0002593	FBgn0003941
FBgn0002593	FBgn0003274
FBgn0002593	FBgn0065042
FBgn0002593	FBgn0061475
FBgn0002593	FBgn0061474
FBgn0002593	FBgn0261599
FBgn0002593	FBgn0039857
FBgn0002593	FBgn0020386
FBgn0002593	FBgn0261596
FBgn0002593	FBgn0023170
FBgn0002593	FBgn0046214
FBgn0002593	FBgn0010078
FBgn0002593	FBgn0283499
FBgn0002593	FBgn0004404
FBgn0002593	FBgn0036825
FBgn0002593	FBgn0286213
FBgn0002593	FBgn0003517
FBgn0002593	FBgn0285949
FBgn0002593	FBgn0002626
FBgn0002593	FBgn0033699
FBgn0002593	FBgn0037351
FBgn0002593	FBgn0003279
FBgn0002593	FBgn0039757
FBgn0002593	FBgn0039406
FBgn0002593	FBgn0033912
FBgn0002593	FBgn0039713
FBgn0002593	FBgn0019936
FBgn0002593	FBgn0036213
FBgn0002593	FBgn0010379
FBgn0002593	FBgn0015521
FBgn0038975	FBgn0087002
FBgn0038975	FBgn0263289
FBgn0038975	FBgn0051146
FBgn0038975	FBgn0040324
FBgn0038975	FBgn0039883
FBgn0030293	FBgn0035769
FBgn0030293	FBgn0044324
FBgn0266581	FBgn0284246
FBgn0025519	FBgn0036671
FBgn0000228	FBgn0010097
FBgn0000228	FBgn0004638
FBgn0000228	FBgn0264693
FBgn0000228	FBgn0260639
FBgn0285949	FBgn0286213
FBgn0285949	FBgn0285950
FBgn0001234	FBgn0011604
FBgn0001234	FBgn0004237
FBgn0001234	FBgn0263396
FBgn0001234	FBgn0025790
FBgn0001234	FBgn0013756
FBgn0001234	FBgn0039229
FBgn0001234	FBgn0004401
FBgn0001234	FBgn0285954
FBgn0039877	FBgn0042083
FBgn0032929	FBgn0037391
FBgn0032929	FBgn0039403
FBgn0032929	FBgn0032929
FBgn0032929	FBgn0085433
FBgn0032929	FBgn0259113
FBgn0004191	FBgn0026252
FBgn0004191	FBgn0259199
FBgn0004191	FBgn0261933
FBgn0004191	FBgn0262601
FBgn0004191	FBgn0033210
FBgn0032195	FBgn0034634
FBgn0032195	FBgn0033463
FBgn0032195	FBgn0035879
FBgn0032195	FBgn0053523
FBgn0032195	FBgn0035181
FBgn0032195	FBgn0033185
FBgn0032195	FBgn0052484
FBgn0003132	FBgn0034606
FBgn0003132	FBgn0267967
FBgn0003132	FBgn0051025
FBgn0003132	FBgn0052685
FBgn0003132	FBgn0042125
FBgn0003132	FBgn0261811
FBgn0003132	FBgn0053526
FBgn0003132	FBgn0026369
FBgn0003132	FBgn0026402
FBgn0003132	FBgn0003444
FBgn0003132	FBgn0028992
FBgn0003132	FBgn0031143
FBgn0003132	FBgn0051244
FBgn0003132	FBgn0028429
FBgn0003132	FBgn0034948
FBgn0003132	FBgn0004374
FBgn0003132	FBgn0261802
FBgn0003132	FBgn0028965
FBgn0003132	FBgn0014396
FBgn0003132	FBgn0033845
FBgn0003132	FBgn0036862
FBgn0003132	FBgn0035917
FBgn0003132	FBgn0003862
FBgn0003132	FBgn0051457
FBgn0003132	FBgn0033224
FBgn0003132	FBgn0042127
FBgn0003132	FBgn0261624
FBgn0003132	FBgn0035102
FBgn0003132	FBgn0035025
FBgn0003132	FBgn0036428
FBgn0003132	FBgn0039026
FBgn0003132	FBgn0031549
FBgn0052631	FBgn0053094
FBgn0033206	FBgn0040228
FBgn0033206	FBgn0086446
FBgn0033206	FBgn0033212
FBgn0030510	FBgn0032731
FBgn0015519	FBgn0050296
FBgn0015519	FBgn0260499
FBgn0038146	FBgn0038597
FBgn0015331	FBgn0038321
FBgn0015331	FBgn0038733
FBgn0015331	FBgn0036289
FBgn0015331	FBgn0016978
FBgn0015331	FBgn0033005
FBgn0015331	FBgn0028474
FBgn0015331	FBgn0031713
FBgn0015331	FBgn0026150
FBgn0015331	FBgn0261004
FBgn0029170	FBgn0033971
FBgn0010356	FBgn0031287
FBgn0010356	FBgn0042125
FBgn0010356	FBgn0034646
FBgn0010356	FBgn0037981
FBgn0010356	FBgn0035102
FBgn0010356	FBgn0037555
FBgn0010356	FBgn0031143
FBgn0010356	FBgn0010417
FBgn0010356	FBgn0011290
FBgn0010356	FBgn0042085
FBgn0010356	FBgn0039227
FBgn0010356	FBgn0030891
FBgn0010356	FBgn0087008
FBgn0010356	FBgn0022724
FBgn0010356	FBgn0011836
FBgn0010356	FBgn0010438
